npc_name,sex,dialog_type,quest_id,text
Unknown_broadcast,,gossip,,"You have nearly reached the pinnacle of your training. To become the greatest enchanter you can possibly be, you have one more instructor to seek out. Her name is Annora, and you may find her in Uldaman."
Unknown_broadcast,,gossip,,What brings you to the Tower?
Unknown_broadcast,,gossip,,"Well done! You have that spark in your eye... I know it well, it's the same spark I had when I was but a pup! Now, let's see if I can't teach you something."
Unknown_broadcast,,gossip,,"You are unfit to train with me, stranger. Spend some time with my assistant Jhag over there."
Unknown_broadcast,,gossip,,You may have what it takes. Let's find out!
Unknown_broadcast,,gossip,,"Your skills are out of my league, stranger.Talk to Hgarth at the Sun Rock Retreat in the Stonetalon Mountains. He will provide you with more knowledge than I can."
Unknown_broadcast,,gossip,,Some adventurers think enchanting doesn't work. I find that when I challenge them to battle they change their tune!
Unknown_broadcast,,gossip,,"Greetings, traveler! Care to delve into the mysteries of the arcane? Hm?"
Unknown_broadcast,,gossip,,"Well, I've seen better. But, you have potential, I won't deny it. Pay attention and you just might learn something!"
Unknown_broadcast,,gossip,,"No, no, you'll need FAR more training before you're ready to learn from me! Go talk to that uptight dabbler Malcomb Wynn. He's the one buried in books over there."
Unknown_broadcast,,gossip,,"Hmm, you scratch my back, I'll scratch yours. If you do what I ask, and do it well, maybe we can discuss your training."
Unknown_broadcast,,gossip,,"If I wasn't stuck here day in and day out, I would have attained the mastery required to train the likes of you! Unfortunately that's not the case. Go talk to Hgarth at the Sun Rock Retreat in the Stonetalon Mountains."
Unknown_broadcast,,gossip,,"I don't get many visitors.  You're looking for something specific, yes?"
Unknown_broadcast,,gossip,,"Ah, very good. I am satisfied that you are a worthy student. Now, your training with me may begin..."
Unknown_broadcast,,gossip,,"Surely Mot didn't send you to me? He knows better. You are not yet capable of understanding what I would teach you. See my son Mot, just outside there, and finish training with him."
Unknown_broadcast,,gossip,,"I will teach you... soon. I require a demonstration of your loyalty, first."
Unknown_broadcast,,gossip,,"There is one whose knowledge exceeds my own. You are ready to seek her out. Go to Sun Rock Retreat in Stonetalon Mountains. Find Hgarth, and continue your training."
Unknown_broadcast,,gossip,,"Enchanting has run in our family for generations. I learned at an early age, just as my son is doing now."
Unknown_broadcast,,gossip,,"You have gone to great lengths, stranger, and you have my appreciation. I promised to further your training, and now I shall keep that promise."
Unknown_broadcast,,gossip,,"I would be happy to teach you when you are ready, but that time has not yet come! I'm sure Lalina Summermoon will guide you until then. You may find her in the Craftsmen's Terrace in Darnassus."
Unknown_broadcast,,gossip,,Why don't we see just what you're capable of? If you complete the task I shall be happy to further your training!
Unknown_broadcast,,gossip,,"I know many things, stranger, but your knowledge rivals my own. Enchanters who wish to hone their skills further are known to travel to the Tower of Azora, where an artisan named Kitta Firewind resides."
Unknown_broadcast,,gossip,,"If you are seeking a truly rewarding pursuit, then a life of enchanting is for you!"
Unknown_broadcast,,gossip,,"You have not yet learned the basics, wanderer. Have you spoken to my assistant, Lalina Summermoon? Perhaps you should."
Unknown_broadcast,,gossip,,I believe you are up to this task... will you accept the challenge?
Unknown_broadcast,,gossip,,"You are an exceptional enchanter. Beyond my talents as a teacher, I fear. Seek out Kitta Firewind at the Tower of Azora. Only she can qualify as your instructor now."
Unknown_broadcast,,gossip,,It is true I have skills to teach to those who are worthy. Would that be you?
Unknown_broadcast,,gossip,,"You are not ready. Speak to Betty Quinn, she's standing by the stairs over there. Return to me when you have achieved a higher enlightenment."
Unknown_broadcast,,gossip,,You seem confident. Surely you wouldn't mind a test of your skills?
Unknown_broadcast,,gossip,,"A true professional know his limitations, and I'm not ashamed to admit that your skills exceed mine. I want you to pay a visit to Kitta Firewind at the Tower of Azora. She is well-renowned, and with good reason."
Unknown_broadcast,,gossip,,"If you have what it takes, I will be happy to show you the way."
Unknown_broadcast,,gossip,,"You're joking, right? I believe you're looking for the OTHER short fellow, Thonys Pillarstone. He's downstairs. Now skedaddle!"
Unknown_broadcast,,gossip,,"Great, let's get started... ha! Fooled you! Surely you didn't think it would be that simple. You'll need to prove your mettle just like everyone else!"
Unknown_broadcast,,gossip,,"What do I look like, the Grand Poobah of enchanters? Your skills require the guidance of an Artisan! Go find Kitta Firewind at the Tower of Azora."
Unknown_broadcast,,gossip,,Who are you? What do you want from me?
Unknown_broadcast,,gossip,,"To die in battle is glorious! But, with what I teach you, maybe you not die so quickly, hm?"
Unknown_broadcast,,gossip,,You come to wrong place. Talk to the expert Godan over there. You learn more from him.
Unknown_broadcast,,gossip,,"Throm-ka! What you looking for, stranger?"
Unknown_broadcast,,gossip,,"I cannot teach you anything you don't already know. However, the knowledge of my father far surpasses my own. Go inside and speak to him. Good luck!"
Unknown_broadcast,,gossip,,"What I wouldn't give to be out on the open plains on a day like this... but, my duty binds me."
Unknown_broadcast,,gossip,,"You don't look like much to me, but who knows, maybe there's an enchanter hidden in there somewhere!"
Unknown_broadcast,,gossip,,"Eh, well you've made it this far... go see Lavinia Crowe by the other bookshelf there. If you don't mess things up with her, maybe you can learn some more."
Unknown_broadcast,,gossip,,"I do not have time to waste, stranger. State your business or be off!"
Unknown_broadcast,,gossip,,"Open your mind, wanderer, and we shall begin."
Unknown_broadcast,,gossip,,"You have truly excelled in your knowledge of enchanting. There is much more to learn, if you are willing. Speak to Taladan, in the Craftsmen's Terrace in Darnassus."
Unknown_broadcast,,gossip,,"Elune's secrets are many, but they are not to be shared with just anyone."
Unknown_broadcast,,gossip,,"I will teach you what I can. Each lesson is a gift from the Goddess herself. Use her gifts wisely, and you shall not falter."
Unknown_broadcast,,gossip,,Your skills are beyond my reach. It is time for you to face new challenges. Taladan will help you prepare. He is standing by the table there.
Unknown_broadcast,,gossip,,"The Goddess has granted me wisdom, stranger. If it is her will, I shall pass it on to you."
Unknown_broadcast,,gossip,,"Ye're a fine enchanter indeed! Now it's time fer ye to move on. I want ye to talk to Gimble Thistlefuzz, upstairs. He's a bit of a character, but he'll steer ye in the right direction from here on out!"
Unknown_broadcast,,gossip,,"There are ways to strengthen steel beyond the hammer and forge, young wanderer. Care to learn more?"
Unknown_broadcast,,gossip,,"Hmm... well you seem capable enough. If you truly desire to learn, then nothing will stand in your way! I will guide you through your first steps on what I hope will be a long and fulfilling path."
Unknown_broadcast,,gossip,,"I'm afraid I have nothing to teach to someone with your experience. But you haven't reached the end of the road yet. Speak to Lucan Cordell, behind the counter there. He'll guide you through the next phase of your journey."
Unknown_broadcast,,gossip,,"Hail, traveler! What brings you to my doorstep?"
Unknown_broadcast,,gossip,,"Show me what you got! You won't be sorry, I promise!"
Unknown_broadcast,,gossip,,"Well my friend, you've reached heights some people only dream of. Congrats! And now, without further ceremony, it is time for your final lesson!"
Unknown_broadcast,,gossip,,"I've been working on a way to transport oil underground between major cities, but everyone tells me it's a pipe dream."
Unknown_broadcast,,gossip,,"Nice going! I knew I was right about you, no matter what those other people said. Ha! I'm kidding! Okay, on with your lessons..."
Unknown_broadcast,,gossip,,"Nice try, but you'll need some more experience before training with me! Back to the trenches!"
Unknown_broadcast,,gossip,,I think you're more than qualified for this little assignment... let's see if I'm right!
Unknown_broadcast,,gossip,,"I can't teach what I don't know! If only there was someone else who knew more than I do... wait, there is! Go see Buzzek Bracketswing in Gadgetzan!"
Unknown_broadcast,,gossip,,Sometimes I surprise even myself!
Unknown_broadcast,,gossip,,The things I would teach you would turn your brain to jelly! Come back when you've learned sufficiently!
Unknown_broadcast,,gossip,,"Not that I doubt your abilites, but I would like you to perform a task for me. Call it a demonstration of good faith..."
Unknown_broadcast,,gossip,,You have certainly come a long way in your training. There is only one instructor who can train you further. Find Buzzek Bracketswing in Gadgetzan!
Unknown_broadcast,,gossip,,"If my calculations are correct, the wheel will soon be obsolete!"
